10000,64,311.01,27030,71.88
10000,64,349.21,30149,74.78
10000,64,309.55,26908,71.4
10000,64,308.96,26810,70.25
10000,64,346.96,29966,72.35
10000,64,319.04,27635,72.72
10000,64,303.7,26298,70
10000,64,337.67,29147,75.72
10000,64,344,29693,74.58
10000,64,347.25,29974,71.27
10000,128,325.68,28029,70
10000,128,346.8,29828,46.97
10000,128,346.07,29742,47.98
10000,128,309.62,26699,45.18
10000,128,310.15,26767,45.35
10000,128,319.04,27497,45.89
10000,128,312.71,27016,45.33
10000,128,348.64,29966,48.4
10000,128,347.05,29842,48.11
10000,128,337.31,28998,46.4
10000,256,319.27,27389,31.9
10000,256,321.97,27570,31.98
10000,256,333.11,28485,32.02
10000,256,353.88,30192,32.43
10000,256,325.3,27834,31.42
10000,256,320.12,27454,31.58
10000,256,319.12,27326,31.37
10000,256,328.85,28169,32.05
10000,256,349,29866,33.15
10000,256,354.62,30321,33.23
10000,512,373.27,31629,24.9
10000,512,362.31,30707,24.66
10000,512,362.31,30725,24.7
10000,512,372.62,31585,24.73
10000,512,370.82,31455,24.9
10000,512,359.04,30484,24.88
10000,512,363.39,30844,24.97
10000,512,354.9,30094,24.52
10000,512,359.81,30478,24.45
10000,512,350.91,29750,24.45
10000,1024,394.09,33349,20.83
10000,1024,388.06,32842,20.68
10000,1024,409.24,34650,21.43
10000,1024,424.09,35920,21.92
10000,1024,421.65,35712,21.83
10000,1024,378.47,32020,20.67
10000,1024,411.82,34855,21.2
10000,1024,412.89,34954,21.45
10000,1024,418.72,35440,21.33
10000,1024,416.17,35247,21.67
20000,64,380.16,34383,85.52
20000,64,386.58,34701,85.62
20000,64,421.05,37816,87.63
20000,64,417.7,37680,86.92
20000,64,389.19,35239,84.97
20000,64,416.78,37617,86.33
20000,64,404.32,36407,88.12
20000,64,389.44,34984,87.22
20000,64,412.75,36878,89.03
20000,64,395.86,35503,85.02
20000,128,404.47,36047,61.15
20000,128,401.1,35786,60.56
20000,128,428.38,38177,64.33
20000,128,399.84,35584,59.73
20000,128,407.81,36133,60.7
20000,128,436.95,38591,64.37
20000,128,408.74,36403,60.27
20000,128,397.38,35441,61.36
20000,128,384.93,34016,78.78
20000,128,442.48,39115,63.45
20000,256,441.74,38908,45.1
20000,256,426.57,37467,44.27
20000,256,441.83,38784,44.8
20000,256,434.82,38215,45
20000,256,441.51,38885,44.13
20000,256,438.33,38602,44.9
20000,256,441.27,38962,46.05
20000,256,443,39022,45.82
20000,256,460.85,40270,45.87
20000,256,431.4,37902,45.05
20000,512,539.63,46320,36.62
20000,512,561,48202,37.17
20000,512,527.83,45530,37.68
20000,512,536.06,46127,37.25
20000,512,529.8,45639,37.28
20000,512,522.71,44910,36.15
20000,512,518.9,44464,35.02
20000,512,539.53,46212,35.98
20000,512,537.13,46094,36.4
20000,512,556.79,47858,37.47
20000,1024,716.17,60751,32.62
20000,1024,709.46,60177,32.25
20000,1024,704.57,59747,31.95
20000,1024,678.4,57561,32.02
20000,1024,686.68,58235,31.82
20000,1024,705.93,59891,32.33
20000,1024,701.78,59542,32.65
20000,1024,676.71,57432,32.18
20000,1024,695.9,59087,32.8
20000,1024,695.32,59096,33.58
30000,64,431.23,40417,97.23
30000,64,425.23,39652,95.92
30000,64,423.51,39897,95.93
30000,64,461.58,43462,98.45
30000,64,453.93,42119,97.22
30000,64,433.39,41155,95.43
30000,64,407.64,38935,95.95
30000,64,444.77,41406,99
30000,64,413.63,38924,97.55
30000,64,422.27,39571,95.97
30000,128,522.36,47030,76.15
30000,128,479.84,43560,74.65
30000,128,487,44087,72.38
30000,128,486.81,44126,75.1
30000,128,478.35,43431,75
30000,128,479.06,43317,75.58
30000,128,477.09,43160,75.17
30000,128,493.54,44918,74.45
30000,128,484.45,43701,73.09
30000,128,490.96,44432,73.33
30000,256,546.25,48769,58.03
30000,256,543.39,48844,60.2
30000,256,545.75,48549,57.72
30000,256,557.99,49686,58.67
30000,256,537.75,48204,58.37
30000,256,551,49257,58.02
30000,256,554.36,49707,59.78
30000,256,551.42,49547,60.25
30000,256,555.27,49594,57.35
30000,256,544.86,48432,58.23
30000,512,701.83,60388,47.17
30000,512,696.24,59989,47.53
30000,512,737.48,63285,46.73
30000,512,690.85,59685,47.97
30000,512,692.54,59886,48
30000,512,697.26,60163,47.65
30000,512,712.76,61258,47.05
30000,512,694.83,59787,46.9
30000,512,699.81,60222,46.67
30000,512,706.58,60962,48.03
30000,1024,964.53,81827,42.53
30000,1024,996.92,84600,43.15
30000,1024,941.91,79908,42.32
30000,1024,978.07,83062,43.58
30000,1024,974.07,82666,43.2
30000,1024,977.59,83007,43.5
30000,1024,977.52,82980,43.33
30000,1024,1030,87587,43.43
30000,1024,1040,88323,43.63
30000,1024,1020,86508,44.15
40000,64,405.91,40025,99.92
40000,64,375.98,37712,98.62
40000,64,364.41,36985,100.03
40000,64,388.03,39030,99.68
40000,64,408.27,40730,99.05
40000,64,405.09,40699,99.02
40000,64,402.84,40657,98.72
40000,64,404.72,40423,98.78
40000,64,402.36,39758,99.67
40000,64,378.04,38031,99.52
40000,128,578.5,52761,86.92
40000,128,591.39,53768,86.4
40000,128,632.94,57176,88.87
40000,128,582.56,53159,85.15
40000,128,570.1,52300,84.78
40000,128,587.03,53762,85.97
40000,128,579.06,52795,86.92
40000,128,571.39,52368,86.52
40000,128,584.89,53403,86.25
40000,128,576.71,52971,85.22
40000,256,667.08,60359,71.37
40000,256,666.8,60437,70.78
40000,256,724.74,64607,71.82
40000,256,679.74,60821,71.75
40000,256,672.63,60171,71.27
40000,256,668.27,60134,70.87
40000,256,680.21,61078,70.88
40000,256,685.02,61503,71.45
40000,256,675.18,60710,71.65
40000,256,665.13,60140,71.4
40000,512,904.23,78093,59.75
40000,512,894.55,77332,59.98
40000,512,900.84,77976,60.72
40000,512,915.58,79098,60.2
40000,512,878.86,76324,61.37
40000,512,906.36,78560,60.73
40000,512,915.06,79152,60.25
40000,512,903.15,77942,59.27
40000,512,896.73,77463,59.7
40000,512,897,77547,59.25
40000,1024,1320,112223,54.75
40000,1024,1340,113449,55.62
40000,1024,1290,109208,55.1
40000,1024,1280,108986,54.07
40000,1024,1240,105102,53.18
40000,1024,1240,105370,53.13
40000,1024,1240,104964,53.72
40000,1024,1230,104470,53.75
40000,1024,1320,111548,53.41
40000,1024,1290,109397,55.31
50000,64,371.49,38291,100.12
50000,64,362.77,37883,100.08
50000,64,373.45,37967,100.13
50000,64,360.89,37055,100.17
50000,64,375.68,38310,100.18
50000,64,372.97,38526,100.08
50000,64,378.94,38990,100.12
50000,64,353.92,37189,100.05
50000,64,367.89,37790,100.08
50000,64,361.8,36914,99.65
50000,128,627.84,57864,96.43
50000,128,608.89,56426,94.28
50000,128,622.07,57850,95.65
50000,128,644.81,59455,96.92
50000,128,653.88,60135,96.13
50000,128,633.29,59197,95.35
50000,128,645.02,59388,97.07
50000,128,633.1,58755,96.25
50000,128,641.26,59258,96.8
50000,128,635.51,59044,95.3
50000,256,825.16,74275,80.6
50000,256,837.36,75190,80.65
50000,256,829.02,74652,81.45
50000,256,850.15,76096,82.38
50000,256,794.05,71430,82.2
50000,256,781.12,70748,82.1
50000,256,816.51,73769,80.27
50000,256,871.41,78174,81.2
50000,256,815.01,73759,81.1
50000,256,838.29,75279,80.58
50000,512,1070,92925,71.47
50000,512,1100,94861,71.1
50000,512,1110,95719,71.14
50000,512,1060,91834,70.52
50000,512,1120,97229,71.4
50000,512,1070,92977,70.7
50000,512,1060,91641,70.47
50000,512,1090,94094,71.5
50000,512,1070,93101,71.75
50000,512,1110,95842,71.07
50000,1024,1610,136811,64.82
50000,1024,1600,136157,65.75
50000,1024,1650,139806,64.62
50000,1024,1560,132341,65.87
50000,1024,1480,125905,63.19
50000,1024,1550,131874,65.23
50000,1024,1580,134129,65.45
50000,1024,1570,132986,65.75
50000,1024,1540,130773,64.96
50000,1024,1590,134848,66.5
60000,64,367.14,38168,100.22
60000,64,375.21,39096,100.18
60000,64,366.16,37784,100.2
60000,64,344.72,35886,100.2
60000,64,358.77,37174,100.18
60000,64,361.23,37652,100.22
60000,64,363.63,38619,100.18
60000,64,359.44,37893,100.2
60000,64,372.24,39206,100.18
60000,64,358.43,37869,100.2
60000,128,609.09,58265,99.75
60000,128,601.15,56340,99.93
60000,128,595.7,56357,99.8
60000,128,597.36,57424,99.5
60000,128,591.68,55845,99.48
60000,128,608.72,58035,99.45
60000,128,569.81,53812,99.4
60000,128,549.23,53795,99.32
60000,128,591.11,55847,99.5
60000,128,605.79,57325,98.98
60000,256,878.07,79393,89.45
60000,256,892.29,80729,89
60000,256,895.94,81762,89.27
60000,256,911.68,82147,88.9
60000,256,915.54,82437,89.95
60000,256,892.79,80742,91.97
60000,256,892.22,81186,90.95
60000,256,904.49,82082,88.77
60000,256,980.29,87799,90.62
60000,256,927.06,83480,89.47
60000,512,1350,116922,81.1
60000,512,1310,113043,81.35
60000,512,1270,109342,82.22
60000,512,1230,106558,81.03
60000,512,1310,112838,81.87
60000,512,1350,116413,80.65
60000,512,1320,113936,80.92
60000,512,1310,113432,81.25
60000,512,1260,109771,80.47
60000,512,1300,112315,80.8
60000,1024,1890,160420,76.32
60000,1024,1930,164065,76.68
60000,1024,2110,179078,76.17
60000,1024,1940,165053,76.55
60000,1024,2140,181144,76.43
60000,1024,2150,182672,77.29
60000,1024,1980,168188,76.6
60000,1024,1920,162783,77.43
60000,1024,1870,159149,76.65
60000,1024,1820,154785,75.07
70000,64,347.55,37301,100.2
70000,64,369.82,39039,100.2
70000,64,368.34,38962,100.2
70000,64,349.6,37054,100.22
70000,64,358.22,37150,100.2
70000,64,348.4,36688,100.22
70000,64,349.25,37298,100.2
70000,64,369.34,38842,100.15
70000,64,347.5,37130,100.2
70000,64,369.33,38676,100.17
70000,128,585.29,56205,99.98
70000,128,531.39,52196,100.2
70000,128,561.5,54815,100.18
70000,128,566.3,55018,100.15
70000,128,569.88,55241,100.22
70000,128,539.81,53060,100.2
70000,128,561.4,54952,100.17
70000,128,555.61,54172,100.2
70000,128,554.6,54332,100.22
70000,128,541.16,52868,100.2
70000,256,935.28,85897,99.08
70000,256,984.06,90471,98.88
70000,256,972.68,89560,98.48
70000,256,985.91,90552,98.53
70000,256,977.75,89535,98.53
70000,256,908.01,83802,98.63
70000,256,934.71,86314,99.25
70000,256,945.84,87582,98.92
70000,256,975.51,89456,99.37
70000,256,972.05,89519,99.18
70000,512,1540,132662,90.15
70000,512,1550,133629,90.23
70000,512,1520,131316,91.65
70000,512,1440,124801,91.23
70000,512,1490,128933,92.15
70000,512,1490,129056,91.03
70000,512,1570,135304,90.4
70000,512,1580,135739,89.92
70000,512,1550,134053,90.52
70000,512,1570,135498,88.65
80000,64,365.84,38476,100.22
80000,64,361.21,38150,100.2
80000,64,365.73,38649,100.22
80000,64,369.31,38941,100.22
80000,64,350.13,37269,100.2
80000,64,367.06,38105,100.17
80000,64,323.12,35166,100.2
80000,64,344.1,37122,100.2
80000,64,365.41,38295,100.2
80000,64,366.9,38318,100.2
80000,128,491.41,49336,100.17
80000,128,533.09,53533,100.22
80000,128,546.9,52805,100.2
80000,128,543.21,53294,100.18
80000,128,549.6,54615,100.18
80000,128,552.57,54579,100.22
80000,128,567.28,55458,100.2
80000,128,569.02,55511,100.22
80000,128,497.44,50791,100.2
80000,128,566.5,55395,100.2
80000,256,982.06,89594,100.13
80000,256,759.28,69552,100.08
80000,256,835.74,75761,100.62
80000,256,944.73,87282,99.8
80000,256,876.26,82699,99.95
80000,256,940.07,87335,99.9
80000,256,722.29,68849,100.17
80000,256,866.55,81039,100.1
80000,256,903.7,83261,100.02
80000,256,860.93,80648,100.18
80000,512,1690,145606,97.03
80000,512,1720,148100,96.55
80000,512,1790,154161,97.27
80000,512,1760,150980,97.47
80000,512,1740,149158,97.33
80000,512,1770,152477,98.23
80000,512,1780,152783,97.47
80000,512,1810,155313,97.03
80000,512,1810,155695,97
80000,512,1740,150159,98.2
90000,64,367.1,38008,100.22
90000,64,366.53,37607,100.2
90000,64,376.4,39790,100.15
90000,64,375.23,38924,100.15
90000,64,312.8,32279,100.67
90000,64,350.63,36898,100.3
90000,64,368.89,37506,100.17
90000,64,357.74,36693,100.2
90000,64,372.94,38747,100.2
90000,64,369.86,38892,100.22
90000,128,549.14,53522,100.2
90000,128,556.14,55358,100.2
90000,128,550.07,54540,100.22
90000,128,570.09,55269,100.18
90000,128,552.81,53099,100.18
90000,128,564.95,54948,100.2
90000,128,570.71,55464,100.18
90000,128,569.23,53940,100.2
90000,128,569.96,55332,100.17
90000,128,555.96,54716,100.2
90000,256,859.9,81079,100.2
90000,256,874.36,82139,100.2
90000,256,829.89,79378,100.22
90000,256,853.94,81434,100.2
90000,256,860.62,80971,100.2
90000,256,879.79,83627,100.17
90000,256,828.65,79015,100.17
90000,256,934.52,86627,100.18
90000,256,918.95,85540,100.2
90000,256,917.03,85864,100.22
90000,512,1610,140337,100.22
90000,512,1570,137310,100.2
90000,512,1600,139919,100.15
90000,512,1590,138089,100.2
90000,512,1510,131424,100.18
90000,512,1700,146709,100.05
90000,512,1590,137693,100.15
90000,512,1630,141313,100.2
90000,512,1630,141520,100.18
90000,512,1580,137128,100.17
100000,64,365.3,36710,100.2
100000,64,368,37376,100.17
100000,64,376.92,38818,100.18
100000,64,375.22,38919,100.22
100000,64,375.99,38051,100.22
100000,64,367.37,38620,100.2
100000,64,357.58,36668,100.18
100000,64,345.95,35318,100.18
100000,64,363.1,37017,100.2
100000,64,370.97,38376,100.2
100000,128,572.29,55233,100.2
100000,128,560.68,55236,100.2
100000,128,567.86,56395,100.17
100000,128,549.91,55569,100.2
100000,128,563.42,56085,100.18
100000,128,565.66,55685,100.2
100000,128,559.6,56353,100.2
100000,128,574.33,55672,100.18
100000,128,550.51,56272,100.2
100000,128,566.27,55506,100.22
100000,256,893.44,83532,100.2
100000,256,961.19,88092,100.2
100000,256,936.89,86439,100.22
100000,256,872.67,82483,100.22
100000,256,936.18,87479,100.22
100000,256,954.43,87940,100.22
100000,256,953.71,88659,100.22
100000,256,937.93,88089,100.22
100000,256,942.79,87765,100.2
100000,256,955.14,88508,100.17
100000,512,1570,136225,100.2
100000,512,1510,132189,100.22
100000,512,1580,137599,100.27
100000,512,1570,136559,100.2
100000,512,1330,117261,100.22
100000,512,1370,119841,100.2
100000,512,1700,145716,100.2
100000,512,1630,140055,100.18
100000,512,1670,144245,100.17
100000,512,1750,149549,100.22